conversion_id,session_id,timestamp,channel_label,holder_engagement,closer_engagement,conversion,impression_interaction
26b5a4f7089e6b65e90d1ae3501361bcf726aaa7927aa7a1a7896fe306ff0729,d76ec7676ef5becac1036f73ac7aed198861eb87a4849c9f096bafcfae5123dd,2023-10-16 20:32:14,Performance Max,1,1,1,0
26f67d2059c8888598b050d97c95f5cddf034efdbf891ebfa69c62ddafbae42c,34d74974f3543b967fe82795a173d4fd47f5c6af4ca4973735839cae8ab8c1f5,2023-10-16 20:23:36,Newsletter & Email,1,1,0,0
26f67d2059c8888598b050d97c95f5cddf034efdbf891ebfa69c62ddafbae42c,4bfb0ef71cddd93260e11847ccfd03d3754abd57ccc415f750846be889b4611b,2023-10-16 22:51:40,Newsletter & Email,1,1,0,0
26f67d2059c8888598b050d97c95f5cddf034efdbf891ebfa69c62ddafbae42c,59594850ec773a4fa6210c6aa31e95cb751e8e7971aafcf27499adb1cc5f8a08,2023-10-16 22:58:30,Newsletter & Email,1,0,0,0
26f67d2059c8888598b050d97c95f5cddf034efdbf891ebfa69c62ddafbae42c,a1192b6287de2d931a418b64cc61834dc022328b895a33fc85bb41d387a857d1,2023-10-16 22:59:18,Newsletter & Email,1,1,0,0
2737644b9b7fa2ce936aa37a9294b06a32c7367ef515f6cc53acd99d24a711bd,6eb775a2de98d722d43a6e600798e38b400482c2fcb023a56b393213384eb0f4,2023-10-16 03:30:55,Performance Max,1,0,1,0
2737644b9b7fa2ce936aa37a9294b06a32c7367ef515f6cc53acd99d24a711bd,83a7d1158697df24753701d284a33d93cadc8beb945dcbd06b900e3a9e4fac58,2023-10-16 03:32:59,Performance Max,1,1,1,0
2737644b9b7fa2ce936aa37a9294b06a32c7367ef515f6cc53acd99d24a711bd,88a4dc72c3640492bfd05ae43698028930573c33f5dc3bc5ae8d69d0189c88f2,2023-10-16 22:41:27,Performance Max,1,0,1,0
279a53119e901eac2f2c5703b1cb72b841e85632e2f67ad1b2b8db7e989d8ff2,34d74974f3543b967fe82795a173d4fd47f5c6af4ca4973735839cae8ab8c1f5,2023-10-16 20:23:36,Newsletter & Email,1,1,0,0
279a53119e901eac2f2c5703b1cb72b841e85632e2f67ad1b2b8db7e989d8ff2,4bfb0ef71cddd93260e11847ccfd03d3754abd57ccc415f750846be889b4611b,2023-10-16 22:51:40,Newsletter & Email,1,1,0,0
279a53119e901eac2f2c5703b1cb72b841e85632e2f67ad1b2b8db7e989d8ff2,59594850ec773a4fa6210c6aa31e95cb751e8e7971aafcf27499adb1cc5f8a08,2023-10-16 22:58:30,Newsletter & Email,1,0,0,0
279a53119e901eac2f2c5703b1cb72b841e85632e2f67ad1b2b8db7e989d8ff2,a1192b6287de2d931a418b64cc61834dc022328b895a33fc85bb41d387a857d1,2023-10-16 22:59:18,Newsletter & Email,1,1,0,0
27a134a381194bc5c0e0c9de28425a47827fb2d1688d3ccc9bc3dd9e4a052881,930f5041ce7bba14b31bded090075766363f7ace1417c3c70256e6143dc5cef3,2023-10-16 22:00:28,FB & IG Ads,1,1,1,0
2881b49ec32220479dd9ecdd798b6d92aa97ae93c6ea8f24870f27b0d9f35379,612e7f24026b5914e8cf78a2689d0ae7bf7318a9603911e5a2f026e672f6f07a,2023-10-16 23:06:36,FB & IG Ads,1,1,1,0
2933c12faeb73a2e5947267726617c535f7cd0458699729bd3feda0861e9196e,8008a01d2745c09013f03fedda1b5cb30ef7286e91a0a93bfae75d1e89b5714c,2023-10-16 11:18:45,Direct Traffic,1,1,0,0
2933c12faeb73a2e5947267726617c535f7cd0458699729bd3feda0861e9196e,bd4e5f5c1dbec4e6eac89dbc08be342b42b8bcd9122d777d4cd29e81399ae525,2023-10-16 17:52:41,Direct Traffic,1,1,0,0
2933c12faeb73a2e5947267726617c535f7cd0458699729bd3feda0861e9196e,84cb248004495b54365d7100a789f5dddc9a42323297498b88f06d1737682066,2023-10-16 18:17:57,Direct Traffic,0,0,0,0
299ddad66aaadbc3d16f7bd76a48da8c8c95b0cc914e05036bdc3c78b5104f80,44eb722b3f6d5101eb3f98609b4119a90d9820f40d25910d33f16606c956c950,2023-10-16 11:50:22,Performance Max,1,1,1,0
299ddad66aaadbc3d16f7bd76a48da8c8c95b0cc914e05036bdc3c78b5104f80,ea1a242fa3be10e739582ac0b13b6692327d703f02110b0fcdb7bdfdf96ecbdd,2023-10-16 12:24:29,Performance Max,0,0,1,0
29a6b58904a2d4700cc7c79cfc74dd1fad42ade3bb063e9c54d3d4ae6f38ba2e,428b341caf2c99e7e944973607b51e92416ff90e437fb1232797ea5c8882f8c0,2023-10-16 09:26:33,Newsletter & Email,1,0,0,0
29a6b58904a2d4700cc7c79cfc74dd1fad42ade3bb063e9c54d3d4ae6f38ba2e,1086a07d366c6e941e4222c1e41aa61551e62a148ca7c6bc73b34141380d032d,2023-10-16 10:01:51,Newsletter & Email,1,1,0,0
29ad334ffba218a43ad0fdf7c4cbc79c1992349d0b100493dfecbf9a4761f1fb,5e2ec4e753700334c0ca4c6821ec8084506aaa44f8a7eee02b6dcf757177c724,2023-10-16 19:35:34,Paid Search Brand,1,0,1,0
29afa077da94d6fe3a4ad62ff0455f2282eb646ab3313cce8b8749d15f6c3921,310f1ca970775c51ec8d78d87d700e48097b51613c27aae225819ed10e05564a,2023-10-16 21:51:54,Paid Search Brand,1,1,1,0
2a44a6a2f0ffd47178a1f96f3e7e5e0b00b297cc863204004e45183bc1cbfb74,35f92d02d76d80c482f17253d60073d390b6ecdbdb5ad1a184358f1480ea32f9,2023-10-16 18:31:11,Direct Traffic,0,1,0,0
2b210a451d45c1f0848c71131c2d4f2a57f20e8025bdb4a13c0aed34af91d8a5,12c0638a95bd7e8934d926a1898c16781a9440bc0b4af6d058a3b4b1b7d3c0c6,2023-10-16 15:51:41,Direct Traffic,1,0,0,0
2cdc3301a187028608851aa13e46bac5940543587b2ec856f4aa244786491f01,073bef6dec436c7d68ac68815089bfb3523d65653d491401b075a960978fcac5,2023-10-16 13:48:09,Performance Max,1,0,1,0
2cdc3301a187028608851aa13e46bac5940543587b2ec856f4aa244786491f01,bfcffff17e5a4de22bb987cf8f9f5e97c63336d98b438870456cb1512550daf7,2023-10-16 14:28:42,Performance Max,1,1,1,0
2cdc3301a187028608851aa13e46bac5940543587b2ec856f4aa244786491f01,9fc2d08b510474b880cb928149f30f25d3a8834bbea301b45fce94d0e4c8822c,2023-10-16 14:31:05,Newsletter & Email,1,1,0,0
2cdc3301a187028608851aa13e46bac5940543587b2ec856f4aa244786491f01,2c82f9473f757d88b830e8c22a5b401cd8723f2847a064c16f016409c1a82ff3,2023-10-16 23:31:35,Performance Max,1,1,1,0
2cf00327091b8583de42f65b707589ca4286fad789b62a6364fff3365a853282,3089d2d2afef4eba4cf5cf16e45103c42be22c3c21ac00ee83430e54a62ee80b,2023-10-16 19:59:09,Performance Max,1,0,1,0
2d24386f3a9126808be9e37fc98b394ef9d52da5646e697c8dc896c996be2479,4203bf88a84eda908457b80a1cae7e48600a3b603ad4bdac650ac11c1cb4dc96,2023-10-16 22:14:00,Paid Search Brand,1,0,1,0
2d24386f3a9126808be9e37fc98b394ef9d52da5646e697c8dc896c996be2479,8857ff787dfed3adf8de8db668ba2c7b1ae4eae9b403ebe3281f32568ef6d30f,2023-10-16 23:41:44,Paid Search Brand,1,1,0,0
2d923ef7ddccfdd3dafa55839e0120e2efd2a1dac64369f56556e6223588ee33,9ab15e099f060afb2d614fa7ba2a1667b590004ec38324de3cbee97f368f75ac,2023-10-16 23:31:22,Microsoft Ads,1,0,1,0
2d923ef7ddccfdd3dafa55839e0120e2efd2a1dac64369f56556e6223588ee33,b0f5081136b9f4eb53fd48d8d7a612307e3b62fd01eb05599eeca5a82e21d7db,2023-10-16 23:40:36,Newsletter & Email,1,1,0,0
2d923ef7ddccfdd3dafa55839e0120e2efd2a1dac64369f56556e6223588ee33,575bc1b48575a57faf8352ceefbfd6c17a0235759148277ab91782efd14bb9c1,2023-10-16 23:45:29,Newsletter & Email,1,1,0,0
2d9b4910074fe6727c95bf2ab306f7598db5863a1cf7a7686509a2751979e0fc,f6add2cee2a51a54b42529d9381603b2914eca84777115603cc67a8d7e99e8d0,2023-10-16 20:05:37,Paid Search Brand,1,1,1,0
2e69aaf14e3061ab05127ac7698f365aae11cc736f9bc8031112865bf647d753,b1997fd193aa08e0aeee1e94503b3ff63d04fb10f0f8dd1756977e4df8a509fc,2023-10-16 13:27:37,Direct Traffic,0,1,0,0
2edd16a25f37561e4f2eba1870d6b5de20af5e457373756aa587685926b21c6e,32ed356907bdd8f06ab3dbe75e76d3f244b976ef7717b60201bf6c38231f9a06,2023-10-16 23:59:43,Newsletter & Email,1,1,0,0
2fec824d796c0b76e115089730cf0dbfe3ddada1a8c6ff30473d350d6d73e004,1341f5f2eb7d7a7ec342c194d0d522049eb93451ae4cfdbfc0335913db8c798b,2023-10-16 08:45:24,Direct Traffic,0,1,0,0
306a54317ec6a31bf95810e03b90d361e58dd9e110cbc8ecbf9955a814d84d6d,8595b0efe7e6bdb9ca1a984c6dd555888edfcd1c768d3f1b0ad802026f8b3397,2023-10-16 22:50:59,Performance Max,1,0,1,0
306a54317ec6a31bf95810e03b90d361e58dd9e110cbc8ecbf9955a814d84d6d,37593a772523e41f03fcd5307ee971f518df483eb79c8511ce3374b4ccbdc015,2023-10-16 22:52:07,Paid Search Brand,1,0,1,0
314565d63a5eac75c753f6c8374e2df416151bcae7093421dc412d36994a8812,c7402e5857e51aaf63b9bc2c27a55b8ee3c9c4fdf0b50d75bd0111bfab4a126e,2023-10-16 18:45:02,Direct Traffic,1,1,0,0
314565d63a5eac75c753f6c8374e2df416151bcae7093421dc412d36994a8812,6261a30bb975268d4cd824772120e1e26e84c9259753da7fc814573edaa77f10,2023-10-16 21:26:37,Direct Traffic,1,1,0,0
31e201c544fa2c47df20ec16fdd782522ee4bc2e1a6ed3107198d276e5670696,00a95c66e37ef79fce6a0bc750277c9366fa667d33428ebd62938995e473f544,2023-10-16 09:53:26,Referral,1,1,0,0
322627e6b6ead7e0b4d00a45966f02e2cdbc91ed5c4732a6eb2544142ad58d2a,3fdaff528bdee5a18c9872e6cc6325cf10ba43370f27059cdcd4c96cf9383d3c,2023-10-16 23:54:25,Performance Max,1,0,1,0
32b271e5c395330be265f1ccfefa90fbcd4f0d4e44b778487a5c4684f5f8cbb3,073bef6dec436c7d68ac68815089bfb3523d65653d491401b075a960978fcac5,2023-10-16 13:48:09,Performance Max,1,0,1,0
32b271e5c395330be265f1ccfefa90fbcd4f0d4e44b778487a5c4684f5f8cbb3,bfcffff17e5a4de22bb987cf8f9f5e97c63336d98b438870456cb1512550daf7,2023-10-16 14:28:42,Performance Max,1,1,1,0
32b271e5c395330be265f1ccfefa90fbcd4f0d4e44b778487a5c4684f5f8cbb3,9fc2d08b510474b880cb928149f30f25d3a8834bbea301b45fce94d0e4c8822c,2023-10-16 14:31:05,Newsletter & Email,1,1,0,0
32b271e5c395330be265f1ccfefa90fbcd4f0d4e44b778487a5c4684f5f8cbb3,2c82f9473f757d88b830e8c22a5b401cd8723f2847a064c16f016409c1a82ff3,2023-10-16 23:31:35,Performance Max,1,1,1,0
337ab522850155f870f8a3d4f94a9af9c8fb540bed5031f6577f1e36afbdc331,1181661452064ba68ea0b4592f250bb6dd56379742b3f56217317c69580fdd1f,2023-10-16 17:00:42,Direct Traffic,0,0,0,0
34b3ece4c440f45443050a1e9ffea462479b3a20fccf72c84d1827f7bda82ef6,0b3323aa308b1499d59b6b198ef9bb145e0180857ae028580c83e95498103f8d,2023-10-16 18:35:20,Direct Traffic,1,1,0,0
34b3ece4c440f45443050a1e9ffea462479b3a20fccf72c84d1827f7bda82ef6,80db1a3d007cbf8abf8c1c3cb3447f631dd6d2354fff0487a40fcff55e49f982,2023-10-16 19:04:37,Referral,1,1,0,0
34b3ece4c440f45443050a1e9ffea462479b3a20fccf72c84d1827f7bda82ef6,0cd83c42f711ac5c35b87a6420d8dcf0d7df95e1a35ca4aff29835b73ea111f7,2023-10-16 23:19:02,Performance Max,1,1,1,0
34b3ece4c440f45443050a1e9ffea462479b3a20fccf72c84d1827f7bda82ef6,1c18aaaa14024cce2cb2038cdf78ce819fd46d257fe1f6c273b27352825b8d61,2023-10-16 23:26:55,Direct Traffic,1,1,0,0
34b3ece4c440f45443050a1e9ffea462479b3a20fccf72c84d1827f7bda82ef6,66c1568b8375de57213b93cc909a60f8dbb6eb439c176fbf23b53bf6ebf78430,2023-10-16 23:42:21,Performance Max,1,1,1,0
34b3ece4c440f45443050a1e9ffea462479b3a20fccf72c84d1827f7bda82ef6,5ae33076795d8a9bd2bb25ecadc77bea016644ec21c2aba24f95dd01cee742da,2023-10-16 23:54:59,Untracked Conversions,0,1,0,0
358bab13cac09f60dc6b38f0c56a9571e8f7e70e32667d6f5bad0598458df45f,bcd12d5c857d9a803f543e9fe3c02cf283a1db68c668dc9a69b798d9ff1ffb37,2023-10-16 13:10:31,FB & IG Ads,1,1,1,0
35b48cb85a9a4dfee255b09d55bee9b367609ea4f430a32a7d4ceb5ed325e04a,2e1529b37d3a5c40456260d1a58a814cde023c32510a530f2cfd978c537b2493,2023-10-16 19:24:12,Performance Max,1,0,1,0
36eb62e059413893435e803826c66b8689403c9eb0e23dcbdf99fb396b59788f,7780b38100c991bbb212c2b5d2c20c5b1808cfcae6d74556bc67c29e5e4465ac,2023-10-16 10:51:28,Performance Max,1,1,1,0
382c0444d80730d7f953c8467b1642e9480dd02f311b2d5cf3b964d106671e91,1497147fec04c181f3543ddb70da19b2785bce5d572971091c7b3126e5c849e7,2023-10-16 23:45:52,Affiliate & Partnerships,1,0,1,0
382c0444d80730d7f953c8467b1642e9480dd02f311b2d5cf3b964d106671e91,5b16452ed07604b40be9a8905a8ed351f6d8f96ab8d5b440f517fe5dd8e4667e,2023-10-16 23:57:02,Paid Search Brand,1,0,1,0
38f6341046894dd14cde1121e1bab2de82009bdffbaa398115ddfeb956fa7984,7abc0d9f9bc77f3c609fbb81298913000893f1310a2c343ccf012ed42e60f262,2023-10-16 08:17:36,Direct Traffic,1,1,0,0
3938ab6866417a8c0e6c91130c9111b766b3e4a6c9e3dff3f25bf829d7cf42ae,4f42645f83676ea204f8177fd8014a74d25a1aff3d3d937f01106ff9ec172074,2023-10-16 11:21:05,Direct Traffic,0,1,0,0
398aa2f32ba1803e62ba2e4f5dce20a8cce083a3b686e4ec898e93ba0a3f61ff,f6f45cfcd9343ff8a0d0e0d6e3f7c8339c866c34b00ceb3380357688889c6d67,2023-10-16 08:46:44,Direct Traffic,1,1,0,0
398aa2f32ba1803e62ba2e4f5dce20a8cce083a3b686e4ec898e93ba0a3f61ff,6088752d6a95105bff47dfce3ccbbd97b144cea117c209fbe5a443dfa666636a,2023-10-16 14:10:46,Direct Traffic,0,1,0,0
398aa2f32ba1803e62ba2e4f5dce20a8cce083a3b686e4ec898e93ba0a3f61ff,a0e2a667fa21b36d36246fce313b473c6a91e6a4061de0113fe031181ccda127,2023-10-16 22:04:08,Direct Traffic,1,1,0,0
39fee7a525ca0f8206e32e18532b4527d5f17c5cf17a66f13aee9540ae076f8b,3d99a2e3d999dbb597c039b4239e717f2ebc0950d23dfb3f5a14c38d9a74a75b,2023-10-16 08:46:52,Newsletter & Email,1,1,0,0
39fee7a525ca0f8206e32e18532b4527d5f17c5cf17a66f13aee9540ae076f8b,6137c8e5e13f99e960ddc53b2a3d720e060d9df505c315a70d6f1d9164017118,2023-10-16 17:33:32,Performance Max,0,0,1,0
39fee7a525ca0f8206e32e18532b4527d5f17c5cf17a66f13aee9540ae076f8b,fe7f96196979fb1b05287250766041b86ec535aa65d690dd871aa47fe406c443,2023-10-16 17:35:27,Performance Max,1,1,1,0
3a9033b5f968891b8fe32b9c9ff514448dfab003394b056fe9e33dab52fd52a5,6461ad6e353b38d936e2d721fbb68fedba90179dec996752a940d7e281828516,2023-10-16 19:24:44,Paid Search Brand,0,0,1,0
3a94dee7703c5340c33d57a2edc94663e5bba5c6891be732be244263ef2c3724,7534fdc078b1c47c63c8dff51ebca5df2ad5968389ed09b9ed1a19313d615d26,2023-10-16 07:18:26,Direct Traffic,0,1,0,0
3b5fe644254b87c2a8ea7fd3f2eec66f74ad873c48a7334d1ec2f5df525edb08,ff524d45ff65745929a625a5723bc68ec666bf283558b17a5f89ed78ab33c5c9,2023-10-16 10:31:37,FB & IG Ads,1,0,1,0
3c2fe8e85c2deb38ef88914539b3bc427e3f0da92c43aa09d6b9fc920dd27bac,49347327dc25b40ebbfc1eb134d7854b71f3d8d3a1307e05478b81eaee6f4932,2023-10-16 22:27:28,Direct Traffic,1,1,0,0
3cc5158659476d2e64dd4edbbd3213126945213633faab8d34907f098232b666,34daf3f41cd27fed0a34bbea44f3fbfc5b7854c09bac7ca7d4223439aec8c027,2023-10-16 23:38:07,Direct Traffic,1,1,0,0
3d06400d2698c6267af29335760b9887c022345ab68f9ced3f76d234379cd8f8,5db699afbb7afe639d817f3bf06ad9de079fd8424f95be1c3fb8262d49292c67,2023-10-16 21:03:07,Paid Search Brand,1,0,1,0
3d140cda954c96543fcd9f23aea2e6a7578fbae29577c11afbd0dff662cdf122,360801e00ba514104cdb5a088357ad59cdf07e60d9755c7454498b1b80a4ca1a,2023-10-16 20:31:43,Performance Max,1,0,1,0
3d140cda954c96543fcd9f23aea2e6a7578fbae29577c11afbd0dff662cdf122,d0166f2a2a373a4a523bd5487f543be7f67a2867fa2f709c09ea1aecb3f92c9a,2023-10-16 21:40:09,Performance Max,1,1,1,0
3d4061e758d9e545dbba5192b79875e499c46d3cd9aedb4a72dd65b1472434d9,984706a9385ddf0f5e689dedafbbb0193fdcc7b9c9d5960e05463804dd709f9e,2023-10-16 16:18:29,Performance Max,1,0,1,0
3d4061e758d9e545dbba5192b79875e499c46d3cd9aedb4a72dd65b1472434d9,aba78dbadb09771b05ff1fd2a3e8c068fced31183ad50022ea46f85c94c2d24f,2023-10-16 16:20:16,Organic Traffic,1,0,0,0
3d4061e758d9e545dbba5192b79875e499c46d3cd9aedb4a72dd65b1472434d9,8f06bf926a86ec5fd30164052a5d2386bbb9de6ccf4eed65912ee197e83fc88f,2023-10-16 16:27:49,Paid Search Brand,1,0,1,0
3d4061e758d9e545dbba5192b79875e499c46d3cd9aedb4a72dd65b1472434d9,f8183cb36c7ee932f8c9e13113def855def20ede9db35265c1777bee8bba5a4c,2023-10-16 18:07:22,Organic Traffic,1,0,0,0
3d4061e758d9e545dbba5192b79875e499c46d3cd9aedb4a72dd65b1472434d9,50781a3d981e22982710ee5acbac59d8efc1b318e280b75d369f6f2331de8e22,2023-10-16 18:18:36,Performance Max,1,0,1,0
3d4061e758d9e545dbba5192b79875e499c46d3cd9aedb4a72dd65b1472434d9,1793b67d04069cb46a80c57af2251f5652988b80ec78fe90af67a405889144a0,2023-10-16 20:56:59,Performance Max,1,0,1,0
3db4570f9158aa2237b8e3f5c93ae292a26327d0b6fb51120aab41bc9e04b026,4a3689277c94e9177b90862df272d0eb273046c44e4e7b45ede3fc79b6caa9a5,2023-10-16 11:33:19,Direct Traffic,0,1,0,0
3f7cbe9589fb937cbe78b340f88203c7b89870958702614c75eb0da5a4991507,66e1ef11475d529a54bc95d70afba6aa0bc859addf502122671b13f3eb4ce60d,2023-10-16 16:40:11,Direct Traffic,1,0,0,0
3f7cbe9589fb937cbe78b340f88203c7b89870958702614c75eb0da5a4991507,f62b23d5f5ac29c3fb5ddf2b9cc7b10dbba53d4d0af67bad309f3f588731843e,2023-10-16 19:14:17,Performance Max,0,0,1,0
3f7cbe9589fb937cbe78b340f88203c7b89870958702614c75eb0da5a4991507,d17cbca41dd7d3c6106727cf1a3e2217584129df5de675823c30db95f18658b7,2023-10-16 19:15:14,Organic Traffic,1,0,0,0
3f7cbe9589fb937cbe78b340f88203c7b89870958702614c75eb0da5a4991507,fc3d759c5cca72fb51525448c59c661a6c56c741297d286dfa769047e1f8dc89,2023-10-16 23:48:30,Performance Max,1,0,1,0
3f7cbe9589fb937cbe78b340f88203c7b89870958702614c75eb0da5a4991507,e1ed14015c36c420a1fdb6ee47e1b567fb2de729a66cd6bed731e7e08aa88929,2023-10-16 23:58:46,Paid Search Brand,1,0,1,0
3f94404b36f0adab329d673ceb25a052f70f0decad4b088cbee7e5af6b0fa100,29628c269597cca27cbf5e93a389ced2899f2483f7b30222142c47928f88ac93,2023-10-16 21:13:12,Direct Traffic,0,0,0,0
3fbb0ff741541fdf426b8431fe1e48b1e7510ed9f15e654ce9fe399eeaae8324,4e0d629267c26fbc3327af0f610407b028e30e35b68b0ea6d5c59503fa456fc9,2023-10-16 10:15:19,Direct Traffic,1,1,0,0
3fbb0ff741541fdf426b8431fe1e48b1e7510ed9f15e654ce9fe399eeaae8324,60a5680e987f5088b281158e2f889b8b22e8bbae1b4d76218ab6f671a7f28abc,2023-10-16 10:17:23,Paid Search Brand,1,1,1,0
3fbb0ff741541fdf426b8431fe1e48b1e7510ed9f15e654ce9fe399eeaae8324,2529d6e18cf8d607b174df6af6886df31320ba6bfa0372f2c676901aca8bb986,2023-10-16 11:22:56,Direct Traffic,1,1,0,0
3fbb0ff741541fdf426b8431fe1e48b1e7510ed9f15e654ce9fe399eeaae8324,6219ac4f318571d2b36a2c45c5bbb8a2322f2f51ba0ed0c63a5c9ebc6d7b43b4,2023-10-16 11:54:17,Direct Traffic,0,0,0,0
3fbb0ff741541fdf426b8431fe1e48b1e7510ed9f15e654ce9fe399eeaae8324,1e87aa984a750b7c2aa99631da2574d7cdf9a3cbd5cd682b1f8c41115ba641fb,2023-10-16 15:42:25,Direct Traffic,0,0,0,0
3fe31591c6fec0be230c15608bf74c78ced16db16239b55f6c1f8af9defb2c6e,9a333db0d226abf9dfe04d44393dce9b7ad462ea1a279e348bf6079241105bec,2023-10-16 08:21:25,Performance Max,1,0,1,0
3fe31591c6fec0be230c15608bf74c78ced16db16239b55f6c1f8af9defb2c6e,bb6aa0d10f2ee537434941f50e2b918f97106ecf172b6a2c7037673af75504f7,2023-10-16 08:21:45,Performance Max,1,0,1,0
3fe31591c6fec0be230c15608bf74c78ced16db16239b55f6c1f8af9defb2c6e,f56010d2ffa65dccbf4fb87a8a2a3472fb42f4308e9eaa1cb2b0ddd5aaadae70,2023-10-16 08:22:10,Performance Max,1,0,1,0
406d53cee0a5f8bd2a95d5d5406d4bc5dd539ba415770f7fc1c382258c172e8f,4423012615914ed4e2e6ea05f161498631c23113db52e977b31b64502e02e050,2023-10-16 18:43:01,Direct Traffic,1,1,0,0
406d53cee0a5f8bd2a95d5d5406d4bc5dd539ba415770f7fc1c382258c172e8f,0c53dc5aa4b27eac0df3574733061a813e21f5489a4fb72b8f542608b1bc52a2,2023-10-16 23:32:48,Newsletter & Email,1,1,0,0
40e2704095d3457b83f442022d0bbe380028a62338d5158efbe01bd7f4463235,79c335f87d896242aa07b2eb0c7f31e4d4d6440853a057b830d356ee8ba0a5a2,2023-10-16 19:55:22,Direct Traffic,0,0,0,0
41258d599f6319992a0405cf2f9878920e6d5a12afb98db7c7f1320b7ae119de,eaf71aa2b51493a4e415ba1b1aaa710f245d5bb22290c77f45a5c3a850998645,2023-10-16 12:53:00,Newsletter & Email,1,1,0,0
41258d599f6319992a0405cf2f9878920e6d5a12afb98db7c7f1320b7ae119de,5a1a8d7abc69ac44d6150a48d0764637c416ae2cffcb8558dc8a53e7b6b90076,2023-10-16 16:06:15,Newsletter & Email,1,1,0,0
4190ec02804e32d0e798dcc5c568e533135979f91669e6fb8d631a181bfdd531,8513e5e2bdc1b7ca6ece398cbe19a50e4ddc0964428fadb89cbab4ec739810ca,2023-10-16 14:06:35,Paid Search Non Brand,1,1,1,0
4190ec02804e32d0e798dcc5c568e533135979f91669e6fb8d631a181bfdd531,8efac7879b7715eadc8c940ecd6cc6d034dec9b59d2126ffb27b65a33a4d2210,2023-10-16 14:09:13,Direct Traffic,1,1,0,0
4190ec02804e32d0e798dcc5c568e533135979f91669e6fb8d631a181bfdd531,1064f3f87bda7d5b2898645bd85a287e8f2eaa56b7819d5379736d032c5703ec,2023-10-16 17:14:27,Affiliate & Partnerships,1,1,1,0
4190ec02804e32d0e798dcc5c568e533135979f91669e6fb8d631a181bfdd531,1bae2e0baf7564d77c17bb30a056788a0bdfe622acec421a8651bc364877647b,2023-10-16 17:16:01,Newsletter & Email,1,1,0,0
4190ec02804e32d0e798dcc5c568e533135979f91669e6fb8d631a181bfdd531,4112acef689e377e915ef10d8d11e6a56b914c13b6980b01b01d60b2ae9a63d5,2023-10-16 17:23:13,Affiliate & Partnerships,1,1,1,0
4190ec02804e32d0e798dcc5c568e533135979f91669e6fb8d631a181bfdd531,f964d63acd8b33506df745d77776239ec54b4bf7f0700f9e83dad9241f4df6e9,2023-10-16 22:18:21,Affiliate & Partnerships,1,1,1,0
4190ec02804e32d0e798dcc5c568e533135979f91669e6fb8d631a181bfdd531,e08b755e20f095e93ebc2668ab30dc5875caa79a1552779e890366a7e4a02556,2023-10-16 22:19:51,Newsletter & Email,1,1,0,0
4190ec02804e32d0e798dcc5c568e533135979f91669e6fb8d631a181bfdd531,d58f160996ebcfa209b72328d76da2bfadcb066670066ff511a18f126eb2b6b3,2023-10-16 22:22:19,Newsletter & Email,1,1,0,0
4208daa063c363e3929137039874edeaa54ae7ffbeea35dc3fc908b5e95e6cd4,fe42c3ffc60d605d2f58753ba1db510fe88092865466aa9ca57978b358d227b7,2023-10-16 18:34:09,Direct Traffic,0,0,0,0
4208daa063c363e3929137039874edeaa54ae7ffbeea35dc3fc908b5e95e6cd4,063b05a46d01c9917441e02d4666f55310aa7f94878803e91f00584bb6b25b05,2023-10-16 20:56:09,Paid Search Brand,1,1,1,0
424715e78b3ab69d30679b017ad438e52ed64b20e92a46f4ed3f166b9de125fd,09d3f49ba9656326d5d68618133a0143657ab8259db5b582beeb2c01379b7442,2023-10-16 11:24:56,Newsletter & Email,1,0,0,0
424715e78b3ab69d30679b017ad438e52ed64b20e92a46f4ed3f166b9de125fd,374f74445a7c46bb5a82213bc88914847ef4e237725b23be685eae88176b636e,2023-10-16 18:29:44,Newsletter & Email,1,0,0,0
42807f400b66c92cb19f4047354cd081955de464ca08155f5fd36328abb6f3aa,9974b09c75f67d260d0f227eeb876325faee2711bc7ab11c1f5abb9e30c33f92,2023-10-16 21:47:00,Paid Search Brand,1,0,1,0
42807f400b66c92cb19f4047354cd081955de464ca08155f5fd36328abb6f3aa,dcdba3397e84c6af3ee199066a165db9dfacf88080abece78d327e1836da84e1,2023-10-16 22:07:29,Paid Search Brand,1,0,1,0
42c1e475fb706311f2bad566cd7ad2d0cefea45ce5543ed72d0d23f204176a7e,20f21c6966d5f9015f60eda4ee47f9c75ef6bbafbf71947a984f800bdcc2f498,2023-10-16 18:15:45,Direct Traffic,0,1,0,0
446a18858392845442e6193ededd277067c3ed9256fb997c7353194560d1f1e4,087d21bd3e4213fa8d0f5620bf7e0ddf68101bdab17587f23fa0b0abf3d96873,2023-10-16 16:49:01,Organic Traffic,1,1,0,0
446a18858392845442e6193ededd277067c3ed9256fb997c7353194560d1f1e4,a11ffdc734b97ae57917c18f65410e487a6a7e6044c5460bc5f4e30bda81983a,2023-10-16 16:50:10,Newsletter & Email,1,1,0,0
449f0c665fd259de4bfb90df69128db4e7cfd2c7876c8f874285638e76e5c1e0,07ab286aeb750b2180b4c2129e97ed256835602e38beb24e23112d6b78b93bef,2023-10-16 17:08:35,Performance Max,1,0,1,0
45634d8f0d979442c4e8e74daa2eb58c7bf6d64c7ac3a3b2ce0770a129c946fa,d589229936a24687cdc3d5c4be176bf2e7a6e06f6e05543999d5768e606c003d,2023-10-16 22:00:28,Performance Max,1,1,1,0
